taxon	date	lineage	rename	country	conflict	ambiguity_score	scorpio_call	scorpio_support	scorpio_conflict	scorpio_notes	version	pangolin_version	scorpio_version	constellation_version	is_designated	qc_status	qc_notes	note
hCoV-19|Iran|Tehran-NIC-10De-3|2022|EPI_ISL_16346881|2022-12-04	2022-12-04	EF.1.3	Others	Other	0		Omicron (Unassigned)	0,97	0,03	scorpio call: Alt alleles 32; Ref alleles 1; Amb alleles 0; Oth alleles 0	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
hCoV-19|Lithuania|MB30516|2022|EPI_ISL_16344733|2022-11-22	2022-11-22	BA.5.1	Omicron-BA.5	Other	0		Omicron (BA.5-like)	0,95	0,02	scorpio call: Alt alleles 58; Ref alleles 1; Amb alleles 2; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.04	Usher placements: BA.5.1(1/1)
hCoV-19|North_Macedonia|IPH-MKD-5810|2022|EPI_ISL_16006896|2022-11-21	2022-11-21	BF.7	Others	Other	0		Omicron (BA.5-like)	0,95	0,03	scorpio call: Alt alleles 58; Ref alleles 2; Amb alleles 0; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BF.7(1/1)
hCoV-19|Pakistan|KP-RMI-01|2020|EPI_ISL_632908|2020-04-01	2020-04-01	B.6	Others	Other	0						PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
hCoV-19|Aruba|AW-RIVM-118834|2022|EPI_ISL_16007436|2022-11-15	2022-11-15	BQ.1.10	Others	Other	0		Omicron (Unassigned)	0,97	0,03	scorpio call: Alt alleles 32; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.04	Usher placements: BQ.1.10(1/1); scorpio found insufficient support to assign a specific lineage
hCoV-19|Aruba|AW-RIVM-118842|2022|EPI_ISL_16007444|2022-11-15	2022-11-15	BQ.1.11	Others	Other	0		Omicron (Unassigned)	0,97	0,03	scorpio call: Alt alleles 32; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: BQ.1.11(1/1); scorpio found insufficient support to assign a specific lineage
hCoV-19|USA|IL-CDC-STM-V4GX6XKQ3|2022|EPI_ISL_16009479|2022-11-17	2022-11-17	BQ.1	Others	Other	0		Omicron (BA.5-like)	0,97	0,02	scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 1; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1(1/1)
hCoV-19|USA|AZ-CDC-STM-WPTWTJ2WY|2022|EPI_ISL_16009494|2022-11-17	2022-11-17	BF.10.1	Others	Other	0		Omicron (BA.5-like)	0,97	0,02	scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 0; Oth alleles 1	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
hCoV-19|USA|NV-CDC-QDX43679046|2022|EPI_ISL_16010962|2022-11-15	2022-11-15	BF.26	Others	Other	0		Omicron (BA.5-like)	0,97	0,02	scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 0; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BF.26(1/1)
hCoV-19|South_Africa|NICD-N51254|2022|EPI_ISL_16338585|2022-11-16	2022-11-16	BE.13	Others	Other	0		Omicron (BA.5-like)	0,92	0,02	scorpio call: Alt alleles 56; Ref alleles 1; Amb alleles 3; Oth alleles 1	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.03	Assigned from designation hash.
hCoV-19|South_Africa|NICD-N51398|2022|EPI_ISL_16338562|2022-12-11	2022-12-11	BQ.1.1.64	Others	Other	0		Omicron (BA.5-like)	0,95	0,02	scorpio call: Alt alleles 58; Ref alleles 1; Amb alleles 2; Oth alleles 0	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.04	Assigned from designation hash.
hCoV-19|Guatemala|10035-LNS|2022|EPI_ISL_16338737|2022-12-02	2022-12-02	XBB.1	Recombinant	Other	0		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1
hCoV-19|Guatemala|10043-LNS|2022|EPI_ISL_16338742|2022-11-30	2022-11-30	XBB.1	Recombinant	Other	0		Omicron (BA.2-like)	0,92	0,05	scorpio call: Alt alleles 59; Ref alleles 3; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: XBB.1(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1
hCoV-19|USA|IN-CDC-STM-KWWS73J7Z|2022|EPI_ISL_16011954|2022-11-21	2022-11-21	BF.11.4	Others	Other	0		Omicron (BA.5-like)	0,97	0,02	scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 0; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BF.11.4(1/1)
hCoV-19|New_Zealand|22YA1871|2022|EPI_ISL_14634412|2022-08-09	2022-08-09	BA.5.2.1	Omicron-BA.5	Other	0		Omicron (BA.5-like)	0,97	0,02	scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 1; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.5.2.1(1/1)
hCoV-19|Canada|NS-NSH-564944|2022|EPI_ISL_16327293|2022-12-08	2022-12-08	BW.1.1	Others	Other	0		Omicron (BA.5-like)	0,97	0,02	scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 0; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BW.1.1(1/1)
hCoV-19|Canada|NS-NSH-564936|2022|EPI_ISL_16327285|2022-12-06	2022-12-06	BA.5.2.1	Omicron-BA.5	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.5.2.1(1/1)
hCoV-19|Guatemala|9992-LNS|2022|EPI_ISL_16327238|2022-12-01	2022-12-01	BQ.1.1	Others	Other	0		Omicron (BA.5-like)	0,95	0,05	scorpio call: Alt alleles 58; Ref alleles 3; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.1(1/1)
hCoV-19|Canada|ON-PHL-22-58859|2022|EPI_ISL_16323761|2022-12-18	2022-12-18	BQ.1.1	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.1(1/1)
hCoV-19|Puerto_Rico|PR-UPRRP-5804|2022|EPI_ISL_15592574|2022-03-30	2022-03-30	BA.2	Omicron-BA.2	Other	0		Omicron (BA.2-like)	0,98	0,02	scorpio call: Alt alleles 63; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: BA.2(1/1)
hCoV-19|Guatemala|10226-LNS|2022|EPI_ISL_16322657|2022-12-03	2022-12-03	BQ.1.15	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.15(1/1)
hCoV-19|Guatemala|10496-LNS|2022|EPI_ISL_16322718|2022-12-07	2022-12-07	XBB.1.15	Recombinant	Other	0		Omicron (BA.2-like)	0,94	0,03	scorpio call: Alt alleles 60; Ref alleles 2; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.15(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.15
hCoV-19|Ecuador|NIC-INSPI-432868|2022|EPI_ISL_16319162|2022-12-06	2022-12-06	BQ.1.1.13	Others	Other	0		Omicron (BA.5-like)	0,97	0,02	scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 1; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: BQ.1.1.13(1/1)
hCoV-19|Serbia|K715873-11|2022|EPI_ISL_16317133|2022-11-20	2022-11-20	BQ.1.1	Others	Other	0		Omicron (BA.5-like)	0,97	0,03	scorpio call: Alt alleles 59; Ref alleles 2; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.1(1/1)
hCoV-19|Ecuador|NIC-INSPI-114617|2022|EPI_ISL_16318964|2022-11-28	2022-11-28	BA.5.2.21	Omicron-BA.5	Other	0		Omicron (BA.5-like)	0,92	0,02	scorpio call: Alt alleles 56; Ref alleles 1; Amb alleles 4; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.05	Usher placements: BA.5.2.21(1/1)
hCoV-19|Croatia|45028|2022|EPI_ISL_16312537|2022-11-28	2022-11-28	BA.5.2	Omicron-BA.5	Other	0		Omicron (BA.5-like)	0,97	0,02	scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 0; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.5.2(3/3)
hCoV-19|Palau|PW-H2214335|2022|EPI_ISL_14386525|2022-06-01	2022-06-01	BA.2	Omicron-BA.2	Other	0		Omicron (BA.2-like)	0,98	0	scorpio call: Alt alleles 63; Ref alleles 0; Amb alleles 1; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.05	Usher placements: BA.2(1/1)
hCoV-19|USA|NH-ASC-210785892|2022|EPI_ISL_16310178|2022-11-26	2022-11-26	BF.7.4.1	Others	Other	0		Omicron (BA.5-like)	0,9	0,02	scorpio call: Alt alleles 55; Ref alleles 1; Amb alleles 4; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.06	Usher placements: BF.7.4.1(1/1)
hCoV-19|USA|TN-ASC-210785330|2022|EPI_ISL_16310122|2022-11-27	2022-11-27	BQ.1.1	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
hCoV-19|USA|ME-HETL-J17499|2022|EPI_ISL_16308720|2022-11-22	2022-11-22	BA.5.2.1	Omicron-BA.5	Other	0		Omicron (BA.5-like)	0,97	0,02	scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 0; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.5.2.1(2/2)
hCoV-19|France|ARA-CHUGA-2121656241|2022|EPI_ISL_16305877|2022-12-21	2022-12-21	BQ.1.1	Others	Other	0,8		Omicron (BA.5-like)	0,97	0,03	scorpio call: Alt alleles 59; Ref alleles 2; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.1(1/5) BQ.1.1.1(1/5) BQ.1.1.30(1/5) BQ.1.1.31(1/5) BQ.1.27(1/5)
hCoV-19|Israel|SMC-7110381|2022|EPI_ISL_16021455|2022-11-28	2022-11-28	BQ.1.5	Others	Other	0		Omicron (Unassigned)	0,7	0,03	scorpio call: Alt alleles 23; Ref alleles 1; Amb alleles 9; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.06	Usher placements: BQ.1.5(1/1); scorpio found insufficient support to assign a specific lineage
hCoV-19|Dominican_Republic|_2097816-LNSPDD|2022|EPI_ISL_16022334|2022-11-18	2022-11-18	XBB.1	Recombinant	Other	0		Omicron (Unassigned)	0,85	0,06	scorpio call: Alt alleles 28; Ref alleles 2; Amb alleles 2; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.04	Usher placements: XBB.1(1/1); scorpio found insufficient support to assign a specific lineage
hCoV-19|Taiwan|NCKUH-061022012874|2022|EPI_ISL_16298557|2022-12-04	2022-12-04	BA.5.2.1	Omicron-BA.5	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.5.2.1(2/2)
hCoV-19|Dominican_Republic|_2100614-LNSPDD|2022|EPI_ISL_16022344|2022-11-24	2022-11-24	XBB.1	Recombinant	Other	0		Omicron (Unassigned)	0,88	0	scorpio call: Alt alleles 29; Ref alleles 0; Amb alleles 3; Oth alleles 1	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.04	Usher placements: XBB.1(1/1); scorpio found insufficient support to assign a specific lineage
hCoV-19|Dominican_Republic|_2100538-LNSPDD|2022|EPI_ISL_16022338|2022-11-23	2022-11-23	XBB.1	Recombinant	Other	0		Omicron (BA.2-like)	0,89	0,06	scorpio call: Alt alleles 57; Ref alleles 4; Amb alleles 1; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: XBB.1(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1
hCoV-19|Dominican_Republic|_2101985-LNSPDD|2022|EPI_ISL_16022345|2022-11-25	2022-11-25	XBB.1.4	Recombinant	Other	0		Omicron (BA.2-like)	0,94	0,03	scorpio call: Alt alleles 60; Ref alleles 2; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1.4(1/1); scorpio lineage BA.2 conflicts with inference lineage XBB.1.4
hCoV-19|Dominican_Republic|_2100109-LNSPDD|2022|EPI_ISL_16022339|2022-11-23	2022-11-23	BQ.1.1	Others	Other	0		Omicron (Unassigned)	0,94	0,06	scorpio call: Alt alleles 31; Ref alleles 2; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: BQ.1.1(1/1); scorpio found insufficient support to assign a specific lineage
hCoV-19|Dominican_Republic|_2099753-LNSPDD|2022|EPI_ISL_16022367|2022-11-23	2022-11-23	XBB.1	Recombinant	Other	0		Omicron (Unassigned)	0,88	0	scorpio call: Alt alleles 29; Ref alleles 0; Amb alleles 4; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.04	Usher placements: XBB.1(1/1); scorpio found insufficient support to assign a specific lineage
hCoV-19|Kenya|SS11267|2022|EPI_ISL_16299915|2022-12-06	2022-12-06	BQ.1.1	Others	Other	0,5		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.1(1/2) BQ.1.1.1(1/2)
hCoV-19|Spain|MC-HCUVA-12071974|2022|EPI_ISL_16297446|2022-11-21	2022-11-21	BQ.1.8	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
hCoV-19|Egypt|CPHL-EGY22725|2022|EPI_ISL_16299834|2022-11-23	2022-11-23	BA.5.2.20	Omicron-BA.5	Other	0		Omicron (BA.5-like)	0,95	0,05	scorpio call: Alt alleles 58; Ref alleles 3; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.5.2.20(1/1)
hCoV-19|Egypt|CPHL-EGY22710|2022|EPI_ISL_16299819|2022-11-23	2022-11-23	CH.1.1.11	Others	Other	0		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 1; Oth alleles 1	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.03	Assigned from designation hash.
hCoV-19|Egypt|CPHL-EGY22701|2022|EPI_ISL_16299810|2022-11-23	2022-11-23	BQ.1.2	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.2(1/1)
hCoV-19|Egypt|CPHL-EGY22697|2022|EPI_ISL_16299806|2022-11-25	2022-11-25	BQ.1.1	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.1(1/1)
hCoV-19|Costa_Rica|INC-8209-774871|2022|EPI_ISL_16294252|2022-11-16	2022-11-16	BA.5.2.23	Omicron-BA.5	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.5.2.23(1/1)
hCoV-19|Aruba|AW-RIVM-121145|2022|EPI_ISL_16296659|2022-11-18	2022-11-18	BA.5.2.6	Omicron-BA.5	Other	0		Omicron (BA.5-like)	0,97	0,03	scorpio call: Alt alleles 59; Ref alleles 2; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.5.2.6(1/1)
hCoV-19|Curacao|CW-RIVM-121100|2022|EPI_ISL_16296240|2022-12-02	2022-12-02	BQ.1.10	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.10(1/1)
hCoV-19|Curacao|CW-RIVM-121096|2022|EPI_ISL_16296236|2022-11-29	2022-11-29	BA.5.2.20	Omicron-BA.5	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.5.2.20(1/1)
hCoV-19|Curacao|CW-RIVM-121097|2022|EPI_ISL_16296237|2022-11-30	2022-11-30	BQ.1.10	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.10(1/1)
hCoV-19|Aruba|AW-RIVM-121157|2022|EPI_ISL_16296225|2022-11-30	2022-11-30	BQ.1.1.67	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
hCoV-19|Bonaire|BQ-RIVM-121108|2022|EPI_ISL_16296230|2022-11-29	2022-11-29	BQ.1.10	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1.10(1/1)
hCoV-19|Aruba|AW-RIVM-121164|2022|EPI_ISL_16296229|2022-12-05	2022-12-05	BQ.1.1.67	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
hCoV-19|Brunei|7122191559|2022|EPI_ISL_16295061|2022-12-03	2022-12-03	XBB.2	Recombinant	Other	0		Omicron (BA.2-like)	0,94	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 1; Oth alleles 2	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
hCoV-19|Bonaire|BQ-RIVM-121110|2022|EPI_ISL_16296544|2022-11-29	2022-11-29	XBB.1	Recombinant	Other	0		Omicron (BA.2-like)	0,95	0,02	scorpio call: Alt alleles 61; Ref alleles 1; Amb alleles 0; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: XBB.1(2/2); scorpio lineage BA.2 conflicts with inference lineage XBB.1
hCoV-19|Bonaire|BQ-RIVM-121127|2022|EPI_ISL_16296632|2022-12-05	2022-12-05	XBB.1	Recombinant	Other	0		Omicron (BA.2-like)	0,94	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 1; Oth alleles 2	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
hCoV-19|Japan|TKYhug12320|2022|EPI_ISL_16291944|2022-11-15	2022-11-15	CM.5.2	Others	Other	0		Omicron (BA.2-like)	0,97	0,02	scorpio call: Alt alleles 62; Ref alleles 1; Amb alleles 0; Oth alleles 1	PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
hCoV-19|Ukraine|68896|2022|EPI_ISL_14676402|2022-01-24	2022-01-24	BA.1.19	Omicron-BA.1	Other	0		Omicron (BA.1-like)	0,78	0,02	scorpio call: Alt alleles 46; Ref alleles 1; Amb alleles 10; Oth alleles 2	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.03	Usher placements: BA.1.19(1/1)
hCoV-19|USA|GA-CDC-QDX43915439|2022|EPI_ISL_16025341|2022-11-21	2022-11-21	BA.5.2.27	Omicron-BA.5	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.5.2.27(1/1)
hCoV-19|Colombia|DC-LSPSDS-348613|2022|EPI_ISL_16026059|2022-11-30	2022-11-30	BQ.1.1.3	Others	Other	0		Omicron (Unassigned)	0,97	0,03	scorpio call: Alt alleles 32; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.07	Usher placements: BQ.1.1.3(1/1); scorpio found insufficient support to assign a specific lineage
hCoV-19|Colombia|DC-LSPSDS-344616|2022|EPI_ISL_16026036|2022-11-22	2022-11-22	BQ.1.1.10	Others	Other	0		Omicron (Unassigned)	0,97	0,03	scorpio call: Alt alleles 32; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.08	Usher placements: BQ.1.1.10(1/1); scorpio found insufficient support to assign a specific lineage
hCoV-19|Slovakia|UKBA-204|2020|EPI_ISL_577736|2020-04-06	2020-04-06	B.1.1	Others	Other	0						PANGO-v1.19	4,2	0.3.17	v0.1.10	TRUE	pass	Ambiguous_content:0.02	Assigned from designation hash.
hCoV-19|Central_African_Republic|249|2021|EPI_ISL_2365414|2021-04-01	2021-04-01	B.1.620	Others	Other	0						PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: B.1.620(1/1)
hCoV-19|Morocco|IPM20432524|2022|EPI_ISL_16259295|2022-11-21	2022-11-21	BQ.1	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1(1/1)
hCoV-19|Ireland|D-NVRL-ecS22IRL00467928|2022|EPI_ISL_16260723|2022-11-19	2022-11-19	BQ.1.1	Others	Other	0		Omicron (BA.5-like)	0,95	0,02	scorpio call: Alt alleles 58; Ref alleles 1; Amb alleles 2; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.04	Usher placements: BQ.1.1(1/1)
hCoV-19|PDL|IPP37490|2021|EPI_ISL_7218154|2021-11-05	2021-11-05	AY.43	Delta	Other	0		Delta (B.1.617.2-like)	1	0	scorpio call: Alt alleles 13; Ref alleles 0; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: AY.43(1/1)
hCoV-19|Ukraine|Kyiv-PHC-0013|2021|EPI_ISL_1495123|2021-03-16	2021-03-16	B.1.1.7	Alpha	Other	0		Alpha (B.1.1.7-like)	0,96	0,04	scorpio call: Alt alleles 22; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: B.1.1.7(2/2)
hCoV-19|USA|OH-CDC-LC0918966|2022|EPI_ISL_15619260|2022-10-19	2022-10-19	BA.5.1.10	Omicron-BA.5	Other	0		Omicron (BA.5-like)	0,97	0,02	scorpio call: Alt alleles 59; Ref alleles 1; Amb alleles 1; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BA.5.1.10(1/1)
hCoV-19|Algeria|43323|2022|EPI_ISL_16242288|2022-11-22	2022-11-22	BQ.1	Others	Other	0		Omicron (BA.5-like)	0,98	0,02	scorpio call: Alt alleles 60; Ref alleles 1; Amb alleles 0; Oth alleles 0	PUSHER-v1.19	4,2	0.3.17	v0.1.10	FALSE	pass	Ambiguous_content:0.02	Usher placements: BQ.1(1/1)
